"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5078995";"";"None";"2100.41";"None";"None";"1";"CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"2.76";"None";"None";"None";"0";"CHEMBL5040279";"Inhibition of human PCSK9";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038602";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"1.6"
"CHEMBL5435280";"";"None";"373.41";"0";"0.28";"3p";"COc1cccc(Cn2c(NC[C@H](C)O)nc3c2c(=O)n(C)c(=O)n3C)c1";"IC50";"'='";"13700.0";"nM";"4.86";"";"";"UO_0000065";"13.02";"0.25";"4.58";"4.71";"0";"CHEMBL5333523";"Inhibition of PCSK9 transcriptional activity in human HepG2 cells stably expressing luciferase reporter plasmid containing PCSK9 promoter assessed as decrease in luciferase activity incubated for 24 hrs by Luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331095";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 24.0 hr";"INHIBITOR";"";"13.7"
"CHEMBL5425916";"";"None";"329.36";"0";"-0.11";"5a";"Cn1c(=O)c2c(nc(NCCO)n2Cc2ccccc2)n(C)c1=O";"IC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"16.49";"0.31";"5.54";"5.77";"0";"CHEMBL5333523";"Inhibition of PCSK9 transcriptional activity in human HepG2 cells stably expressing luciferase reporter plasmid containing PCSK9 promoter assessed as decrease in luciferase activity incubated for 24 hrs by Luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331095";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 24.0 hr";"INHIBITOR";"";"3.7"
"CHEMBL5409508";"";"None";"415.35";"0";"1.04";"5s";"Cn1c(=O)c2c(nc(NCCO)n2Cc2ccc(F)c(C(F)(F)F)c2)n(C)c1=O";"IC50";"'='";"7800.0";"nM";"5.11";"";"";"UO_0000065";"12.30";"0.24";"4.07";"5.43";"0";"CHEMBL5333523";"Inhibition of PCSK9 transcriptional activity in human HepG2 cells stably expressing luciferase reporter plasmid containing PCSK9 promoter assessed as decrease in luciferase activity incubated for 24 hrs by Luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331095";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 24.0 hr";"INHIBITOR";"";"7.8"
"CHEMBL4113630";"";"None";"601.71";"2";"4.56";"BDBM200358";"Cc1cccnc1N(C(=O)c1ccc(-c2cnn(C)c2-c2nnn(C(OC(=O)OC(C)C)C(C)C)n2)cc1)[C@@H]1CCCNC1";"IC50";"'>'";"20000.0";"nM";"";"";"356416";"UO_0000065";"";"";"";"";"0";"CHEMBL3887820";"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"20000.0"
"CHEMBL4458097";"";"None";"473.49";"1";"6.75";"56; SBC-115,337";"O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(NC(=O)c2cc3ccccc3o2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.31";"0.24";"-0.45";"6.47";"0";"CHEMBL4383971";"Inhibition of His-tagged PCSK9 (unknown origin) binding to recombinant LDLR-AB domain (unknown origin) by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4382228";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.5"
"CHEMBL4108330";"";"None";"433.51";"0";"2.98";"3";"COC(=O)c1c(-c2ccc(C(=O)N(c3ncccc3C)[C@@H]3CCCNC3)cc2)cnn1C";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"12.92";"0.24";"2.62";"6.27";"0";"CHEMBL5036230";"Inhibition of PCSK9 translation in human THP-1 cells by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5034046";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"";"INHIBITOR";"";"2.5"
"CHEMBL4109308";"";"None";"433.90";"0";"3.26";"7";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1";"IC50";"'='";"750.0";"nM";"6.12";"";"";"UO_0000065";"14.12";"0.27";"2.86";"6.90";"0";"CHEMBL5036230";"Inhibition of PCSK9 translation in human THP-1 cells by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5034046";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"";"INHIBITOR";"";"0.75"
"CHEMBL4110896";"";"None";"571.69";"2";"3.95";"BDBM200364";"CCC(=O)OC(C(C)C)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1";"IC50";"'>'";"20000.0";"nM";"";"";"356423";"UO_0000065";"";"";"";"";"0";"CHEMBL3887820";"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"20000.0"
"CHEMBL4109308";"";"None";"433.90";"0";"3.26";"BDBM200332";"O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1";"IC50";"'='";"520.0";"nM";"6.28";"";"356442";"UO_0000065";"14.48";"0.28";"3.02";"7.07";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"520.0"
"CHEMBL4108540";"";"None";"454.92";"0";"2.65";"BDBM200341";"Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)NO";"IC50";"'='";"2970.0";"nM";"5.53";"";"356447";"UO_0000065";"12.15";"0.24";"2.88";"4.92";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"2970.0"
"CHEMBL4106546";"";"None";"587.69";"2";"4.17";"BDBM200350";"CCOC(=O)OC(C(C)C)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1";"IC50";"'='";"5220.0";"nM";"5.28";"";"356453";"UO_0000065";"8.99";"0.17";"1.11";"3.72";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"5220.0"
"CHEMBL4107141";"";"None";"557.66";"2";"3.56";"BDBM200366";"Cc1cccnc1N(C(=O)c1ccc(-c2cnn(C)c2-c2nnn(C(C)OC(=O)C(C)C)n2)cc1)[C@@H]1CCCNC1";"IC50";"'='";"8030.0";"nM";"5.09";"";"356469";"UO_0000065";"9.14";"0.17";"1.54";"3.83";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"8030.0"
"CHEMBL5416045";"";"None";"359.39";"0";"-0.11";"7030B-C5";"COc1cccc(Cn2c(NCCO)nc3c2c(=O)n(C)c(=O)n3C)c1";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"15.64";"0.30";"5.73";"5.44";"0";"CHEMBL5333523";"Inhibition of PCSK9 transcriptional activity in human HepG2 cells stably expressing luciferase reporter plasmid containing PCSK9 promoter assessed as decrease in luciferase activity incubated for 24 hrs by Luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331095";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 24.0 hr";"INHIBITOR";"";"2.4"
"CHEMBL5401231";"";"None";"413.36";"0";"0.78";"5c";"Cn1c(=O)c2c(nc(NCCO)n2Cc2cccc(OC(F)(F)F)c2)n(C)c1=O";"IC50";"'='";"20800.0";"nM";"4.68";"";"";"UO_0000065";"11.33";"0.22";"3.90";"4.53";"0";"CHEMBL5333523";"Inhibition of PCSK9 transcriptional activity in human HepG2 cells stably expressing luciferase reporter plasmid containing PCSK9 promoter assessed as decrease in luciferase activity incubated for 24 hrs by Luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331095";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 24.0 hr";"INHIBITOR";"";"20.8"
"CHEMBL4126496";"";"None";"447.93";"0";"3.57";"8";"Cc1ccc2nnn(-c3ccc(C(=O)N(c4ncccc4Cl)[C@@H]4CCCNC4)cc3)c2n1";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"13.50";"0.26";"2.48";"6.81";"0";"CHEMBL5036230";"Inhibition of PCSK9 translation in human THP-1 cells by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5034046";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"";"INHIBITOR";"";"0.9"
"CHEMBL5273270";"";"None";"3867.35";"None";"None";"13; TEX-S2_03";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)CNC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)CN)[C@@H](C)O)C(C)C)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)O";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"1.61";"None";"None";"None";"0";"CHEMBL5236415";"Inhibition of human PCSK9";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233285";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.6"
"CHEMBL5280303";"";"None";"2772.08";"None";"None";"11; tEGF-A";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)CNC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)CN)[C@@H](C)O)C(C)C)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)O";"IC50";"'='";"6900.0";"nM";"5.16";"";"";"UO_0000065";"1.86";"None";"None";"None";"0";"CHEMBL5236419";"Inhibition of PCSK9 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233285";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"6.9"
"CHEMBL4114463";"";"None";"585.71";"2";"4.20";"BDBM200370";"Cc1cccnc1N(C(=O)c1ccc(-c2cnn(C)c2-c2nnn(C(OC(=O)C(C)C)C(C)C)n2)cc1)[C@@H]1CCCNC1";"IC50";"'='";"19800.0";"nM";"4.70";"";"356474";"UO_0000065";"8.03";"0.15";"0.50";"3.54";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"19800.0"
"CHEMBL4128250";"";"None";"389.50";"0";"3.96";"43; (R)-IMPP";"COc1ccc(CCC(=O)N(c2nccc3ccccc23)[C@@H]2CCCNC2)cc1";"IC50";"'='";"4500.0";"nM";"5.35";"";"";"UO_0000065";"13.73";"0.25";"1.39";"9.82";"0";"CHEMBL5232231";"Inhibition of human C-terminal V5 epitope tagged PCSK9 by luciferase reporter assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5230139";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"4.5"
"CHEMBL5286553";"";"None";"432.92";"0";"3.87";"44; PF-06446846";"O=C(c1ccc(-n2nnc3ccccc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"15.07";"0.29";"2.65";"8.59";"0";"CHEMBL5232231";"Inhibition of human C-terminal V5 epitope tagged PCSK9 by luciferase reporter assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5230139";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"0.3"
"CHEMBL4115360";"";"None";"570.98";"1";"3.11";"BDBM200338";"Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)NS(=O)(=O)C(F)(F)F";"IC50";"'>'";"20000.0";"nM";"";"";"356397";"UO_0000065";"";"";"";"";"0";"CHEMBL3887820";"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"20000.0"
"CHEMBL4562557";"";"None";"264.30";"0";"4.38";"2";"Fc1cccc2c(Cc3cc4ccccc4[nH]3)c[nH]c12";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"24.68";"0.45";"2.14";"20.66";"0";"CHEMBL4434276";"Inhibition of human PCSK9 in HepG2 cells incubated for 48 hrs by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4433247";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";"";"";"0.3"
"CHEMBL4545753";"";"None";"280.76";"0";"4.89";"1";"Clc1cccc2c(Cc3cc4ccccc4[nH]3)c[nH]c12";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"19.78";"0.38";"0.66";"17.58";"0";"CHEMBL4434276";"Inhibition of human PCSK9 in HepG2 cells incubated for 48 hrs by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4433247";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";"";"";"2.8"
