"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3947378";"";"None";"369.85";"0";"4.39";"BDBM238028";"CN1CCC(c2ccc(-c3cc4c(C(=O)O)n[nH]c4cc3Cl)cc2)CC1";"EC50";"'='";"36.8";"nM";"7.43";"";"415129";"UO_0000065";"20.10";"0.39";"3.04";"10.74";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"36.8"
"CHEMBL5187064";"";"None";"566.66";"1";"2.95";"12";"COc1ccc(C(=O)N2CCN(C(=O)c3ccc(C(=O)NC4CCN(Cc5ccc(C#N)cc5)CC4)nc3)CC2)cc1";"EC50";"'='";"175.0";"nM";"6.76";"";"";"UO_0000065";"11.92";"0.22";"3.81";"5.68";"0";"CHEMBL5110776";"Activation of AMPK in human HepG2 cells assessed as increase in ACC phosphorylation at Ser79 incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5108030";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"175.0"
"CHEMBL5190451";"";"None";"568.70";"1";"4.18";"23";"CC(C)(c1ccc(F)cc1)N1CCN(C(=O)c2ccc(C(=O)NC3CCN(Cc4ccc(C#N)cc4)CC3)nc2)CC1";"EC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"14.46";"0.27";"4.04";"8.88";"0";"CHEMBL5110776";"Activation of AMPK in human HepG2 cells assessed as increase in ACC phosphorylation at Ser79 incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5108030";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"6.0"
"CHEMBL5203272";"";"None";"529.62";"1";"3.21";"17";"O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cn1";"EC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"12.50";"0.23";"3.41";"7.71";"0";"CHEMBL5110776";"Activation of AMPK in human HepG2 cells assessed as increase in ACC phosphorylation at Ser79 incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5108030";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"240.0"
"CHEMBL3393137";"";"None";"565.67";"1";"4.09";"40";"COc1ccc(C(=O)C2CCN(C(=O)c3ccc(C(=O)NC4CCN(Cc5ccc(C#N)cc5)CC4)cn3)CC2)cc1";"EC50";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"13.27";"0.24";"3.42";"6.49";"1";"CHEMBL5110776";"Activation of AMPK in human HepG2 cells assessed as increase in ACC phosphorylation at Ser79 incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5108030";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"31.0"
"CHEMBL5170298";"";"None";"483.62";"0";"3.00";"9";"O=C(c1ccc(C(=O)N2CCN(Cc3ccccc3)CC2)nc1)N1CCN(Cc2ccccc2)CC1";"EC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"10.34";"0.19";"2.00";"8.33";"0";"CHEMBL5110776";"Activation of AMPK in human HepG2 cells assessed as increase in ACC phosphorylation at Ser79 incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5108030";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"10.0"
"CHEMBL3917068";"";"None";"301.73";"0";"4.20";"BDBM237952";"COc1ccc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)cc1";"EC50";"'='";"85.3";"nM";"7.07";"";"415053";"UO_0000065";"23.43";"0.46";"2.87";"11.34";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"85.3"
"CHEMBL3960657";"";"None";"355.82";"0";"4.87";"BDBM237960";"Cc1cc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)ccc1C1(O)CCC1";"EC50";"'='";"9.6";"nM";"8.02";"";"415061";"UO_0000065";"22.53";"0.44";"3.15";"10.94";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"9.6"
"CHEMBL3951962";"";"None";"399.88";"0";"3.47";"BDBM237966";"O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(OCCN4CCNCC4)cc3)cc12";"EC50";"'='";"110.5";"nM";"6.96";"";"415067";"UO_0000065";"17.40";"0.34";"3.49";"8.97";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"110.5"
"CHEMBL3969335";"";"None";"359.81";"0";"4.42";"BDBM237973";"COc1cc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)ccc1C(C)(C)O";"EC50";"'='";"333.5";"nM";"6.48";"";"415074";"UO_0000065";"18.00";"0.35";"2.06";"7.85";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"333.5"
"CHEMBL3979205";"";"None";"342.78";"0";"3.82";"BDBM60979";"O=C(O)c1n[nH]c2cc(Cl)c(-c3ccc([C@H]4C[C@H](O)C4)cc3)cc12";"EC50";"'='";"26.8";"nM";"7.57";"";"415141";"UO_0000065";"22.09";"0.43";"3.75";"8.78";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"26.8"
"CHEMBL3922257";"";"None";"399.86";"1";"5.11";"BDBM238046";"O=S(=O)(O)c1c[nH]c2cc(Cl)c(-c3ccc(-c4ccccc4O)cc3)cc12";"EC50";"'>'";"50000.0";"nM";"";"";"415147";"UO_0000065";"";"";"";"";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"50000.0"
"CHEMBL3961804";"";"None";"373.81";"0";"4.74";"BDBM238053";"O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(CO)CCC4)c(F)c3)cc12";"EC50";"'='";"21.5";"nM";"7.67";"";"415154";"UO_0000065";"20.51";"0.40";"2.93";"10.46";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"21.5"
"CHEMBL3936902";"";"None";"325.34";"0";"4.52";"BDBM238061";"O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4CCCO4)cc3)cc12";"EC50";"'='";"37.82";"nM";"7.42";"";"415163";"UO_0000065";"22.81";"0.42";"2.90";"11.91";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"37.82"
"CHEMBL3931350";"";"None";"332.36";"0";"3.78";"BDBM237931";"N#Cc1cc2[nH]cc(C(=O)O)c2cc1-c1ccc(C2(O)CCC2)cc1";"EC50";"'='";"42.5";"nM";"7.37";"";"415030";"UO_0000065";"22.18";"0.40";"3.59";"7.59";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"42.5"
"CHEMBL3975172";"";"None";"343.77";"0";"3.96";"BDBM237937";"O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(OC4COC4)cc3)cc12";"EC50";"'='";"181.5";"nM";"6.74";"";"415038";"UO_0000065";"19.61";"0.38";"2.78";"9.42";"0";"CHEMBL3888750";"33P-Based Assay: The biochemical EC50 (half-maximal concentration required for full activation) of compounds for the activation of AMPK was evaluated by 33P-based assay using SAMS peptide (commercially available) derived from ACC-1. Twenty Î¼l of phosphorylated AMPK diluted in assay buffer, (50 mM HEPES, 1 mM EGTA, 10 mM MgCl2, 0.25 mM DTT, 0.01% Tween-20, 0.01% BSA (pH 7.5)) was added to 384 well plates containing 1 μL of test compound. Following a fifteen minute room temperature incubation, 10 Î¼L of protein phosphatase PP2A was added to the plate to dephosphorylate pThr172 of AMPK. After incubation for 90 minutes, 10 μL of substrate mixture containing 41 nM okadaic acid, 82 μM SAMS peptide, 82 μM ATP and tracer amounts (6.8 nM) of 33P-containing ATP was added to the plate. The reaction was terminated after 60 minutes incubation at room temperature by the addition of 15 μL of 2% H3PO4. Subsequently, 45 μl of reaction mix was transferred to 384 well Millipore MZPH filter plates (MZPHNO50) pre-treated with 25 μL of 2% H3PO4 and the plates were washed three times with assay buffer. 20 μL of Ready Safe scintillation fluid was added to dried plates followed by detection on the Trilux detector.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2096907";"AMP-activated protein kinase, AMPK";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3886819";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"181.5"
